Dato;År;Kommune;Stedfesting;Art;Kjønn;Alder;Årsak;Utfall;Merkelappnummer;Fallvilt-ID;UTM33 øst;UTM33 nord;vegsystemreferanse.kortform;vegkategori;fase;vegnr;strekning;delstrekning;arm;adskilte_løp;trafikantgruppe;retning;meter;veglenkesekvensid;relativPosisjon;veglenkesekvens.kortform;geometri.wkt;geometri.srid;kommune (treff);avstand_vegnettet_m;Vegobjekt_540_id;ÅDT, total;Vegobjekt_105_id;Fartsgrense;Vegobjekt_540_lengde
20.07.2017;2017;5026 Holtålen;Gåre;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1111173;300916;6985118;FV30 S6D1 m7818;F;V;30;6;1;False;Nei;K;MED;7818.005;72275;0.24208967;0.24208967@72275;POINT Z (300912.354 6985083.982 255.681);5973;5026;34.213;1024045530;1300;85312387;60;30272.09
20.07.2017;2017;5007 Namsos;Salsneset;Elg;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1109944;330451;7178897;FV769 S5D1 m818;F;V;769;5;1;False;Nei;K;MED;817.825;1685854;0.53077297;0.53077297@1685854;POINT Z (330449.632 7178898.915 17.432);5973;5007;2.354;1024046468;411;264308753;60;27522.008
20.07.2017;2017;5001 Trondheim;Leinstrandvegen;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1105760;258329;7034191;FV707 S2D1 m1618;F;V;707;2;1;False;Nei;K;MED;1617.761;72836;0.21629893;0.21629893@72836;POINT Z (258328.946 7034190.997 103.258);5973;5001;0.054;1024045852;2200;85312286;40;6091.226
20.07.2017;2017;5055 Heim;Aunhaugen;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103468;199934,0003;7037240;FV680 S15D1 m6932;F;V;680;15;1;False;Nei;K;MOT;6932.066;72830;0.99676011;0.99676011@72830;POINT Z (199931.63 7037238.327 119.188);5973;5055;2.902;1024046277;1500;85311469;80;13300.965
19.07.2017;2017;5037 Levanger;Røstadlia Nedre;Rådyr;Ukjent;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1103442;318673;7074468;FV774 S1D1 m2947;F;V;774;1;1;False;Nei;K;MED;2947.147;578221;0.81850539;0.81850539@578221;POINT Z (318672.972 7074468.316 20.797);5973;5037;0.317;1024046909;5950;86974318;80;3102.253
19.07.2017;2017;5060 Nærøysund;Marøya;Rådyr;Ukjent;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1103456;321693;7196867;FV770 S7D105 m300;F;V;770;7;105;False;Nei;G;MED;299.897;3355968;0.62650797;0.62650797@3355968;POINT Z (321690.908 7196862.426 20.304);5973;5060;5.03;;;;;
19.07.2017;2017;5053 Inderøy;Lensmyra;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1114545;323461;7087789;EV6 S88D1 m1443;E;V;6;88;1;False;Nei;K;MED;1442.965;578599;0.77103063;0.77103063@578599;POINT Z (323456.289 7087791.481 61.113);5973;5053;5.324;1022805842;9000;86973915;70;3735.047
19.07.2017;2017;5055 Heim;Glåmsmyra;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1106523;163878,0009;7016592,999;EV39 S14D50 m1694;E;V;39;14;50;True;Nei;K;MOT;1693.788;249535;0.34282838;0.34282838@249535;POINT Z (163876.971 7016599.961 98.861);5973;5055;7.038;1022805807;1700;80542090;80;1594.151
19.07.2017;2017;5060 Nærøysund;Vestgård;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1103457;331462;7196559;FV770 S6D1 m1643;F;V;770;6;1;False;Nei;K;MED;1643.478;578682;0.2911609;0.2911609@578682;POINT Z (331459.723 7196605.772 14.303);5973;5060;46.827;1024046011;2300;1015470503;80;7349.897
19.07.2017;2017;5049 Flatanger;Glasøya;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1103843;297139;7158677;FV766 S6D1 m678;F;V;766;6;1;False;Nei;K;MED;678.2;578191;0.07905357;0.07905357@578191;POINT Z (297138.156 7158677.595 4.147);5973;5049;1.033;1024045652;349;86975622;80;14238.165
18.07.2017;2017;5007 Namsos;Gryta;Elg;Hunn;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1105725;320695;7140301;FV17 S6D1 m5199;F;V;17;6;1;False;Nei;K;MED;5199.336;578628;0.55102961;0.55102961@578628;POINT Z (320693.19 7140303.068 43.247);5973;5007;2.748;1024045641;2260;86974826;60;16254.967
18.07.2017;2017;5025 Røros;Kokkvollen;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103383;332266;6955096;FV6532 S2D1 m10947;F;V;6532;2;1;False;Nei;K;MED;10947.159;72591;0.40943951;0.40943951@72591;POINT Z (332269.743 6955101.882 706.591);5973;5025;6.972;1024045503;300;85309924;80;19639.756
18.07.2017;2017;5007 Namsos;Osenkorsen;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1105723;315850;7131620;FV17 S4D1 m9575;F;V;17;4;1;False;Nei;K;MED;9574.934;578627;0.42845261;0.42845261@578627;POINT Z (315854.633 7131620.777 22.739);5973;5007;4.698;1024045853;2500;355755044;70;2264.283
18.07.2017;2017;5060 Nærøysund;Bangan;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1103455;326699;7195754;FV769 S9D1 m10887;F;V;769;9;1;False;Nei;K;MED;10887.473;578204;0.99488028;0.99488028@578204;POINT Z (326685.008 7195770.922 14.549);5973;5060;21.958;1024045943;1200;264597623;80;2414.108
18.07.2017;2017;5028 Melhus;Løvseth ;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1103379;264461;7026116;FV6616 S1D1 m1074;F;V;6616;1;1;False;Nei;K;MED;1074.109;72654;0.23627005;0.23627005@72654;POINT Z (264461.146 7026119.753 94.536);5973;5028;3.756;1024045826;2600;1018030303;40;757.777
17.07.2017;2017;5056 Hitra;Utseth;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1103385;208897,0003;7062184;FV6442 S2D1 m1929;F;V;6442;2;1;False;Nei;K;MED;1928.625;72514;0.25110019;0.25110019@72514;POINT Z (208898.805 7062183.195 24.709);5973;5056;1.976;1024045840;160;85311187;60;15254.268
17.07.2017;2017;5060 Nærøysund;Hamland;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1103364;327438;7188086;FV768 S1D1 m6547;F;V;768;1;1;False;Nei;K;MED;6547.273;578194;0.75797646;0.75797646@578194;POINT Z (327436.142 7188087.359 10.248);5973;5060;2.302;1024045783;866;86973737;80;17686.067
16.07.2017;2017;5032 Selbu;ØYBERGET;Rådyr;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1112240;303504;7020321;FV705 S4D1 m365;F;V;705;4;1;False;Nei;K;MED;364.614;72833;0.03654778;0.03654778@72833;POINT Z (303506.009 7020321.267 164.07);5973;5032;2.026;1024046063;2300;85310934;70;4074.77
16.07.2017;2017;5053 Inderøy;Oxaalkorsen;Rådyr;Ukjent;Voksent dyr;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1107227;312696;7089871;FV6936 S1D1 m2784;F;V;6936;1;1;False;Nei;K;MED;2784.135;578376;0.28079971;0.28079971@578376;POINT Z (312693.287 7089872.385 115.236);5973;5053;3.046;1024045661;700;671717765;60;2901.183
16.07.2017;2017;5025 Røros;Gullikstad, avkj. Floan;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103361;313461;6946782;PV99014 S1D1 m2;P;V;99014;1;1;False;Nei;K;MED;2.038;62323;0.00067809;0.00067809@62323;POINT Z (313461.241 6946782.536 670.917);5973;5025;0.588;;;78701049;50;
16.07.2017;2017;5001 Trondheim;Veien opp til Vikåsen;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103376;277505;7039551;KV8161 S1D130 m287;K;V;8161;1;130;False;Nei;G;MED;287.066;1950110;0.53166302;0.53166302@1950110;POINT Z (277503.061 7039551.026 121.507);5973;5001;1.939;;;;;
16.07.2017;2017;5060 Nærøysund;Li;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103305;335508;7200053;KV51317 S1D1 m6030;K;V;51317;1;1;False;Nei;K;MED;6029.508;555824;0.78566478;0.78566478@555824;POINT Z (335507.619 7200053.816 66.148);5973;5060;0.901;1013834705;30;86972814;80;899.941
16.07.2017;2017;5060 Nærøysund;Stein Kirke;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1103454;324362;7186248;FV768 S2D1 m1889;F;V;768;2;1;False;Nei;K;MED;1889.385;578195;0.18100137;0.18100137@578195;POINT Z (324359.2 7186256.207 11.149);5973;5060;8.671;1024045783;866;86973737;80;17686.067
16.07.2017;2017;5032 Selbu;æybergkammen;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1104260;303498;7020114;FV705 S4D1 m571;F;V;705;4;1;False;Nei;K;MED;571.166;72833;0.05724436;0.05724436@72833;POINT Z (303506.643 7020115.027 163.814);5973;5032;8.704;1024046063;2300;85310934;70;4074.77
15.07.2017;2017;5027 Midtre Gauldal;Nerøyen;Elg;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1103348;259504;6996386;EV6 S68D1 m4671;E;V;6;68;1;False;Nei;K;MED;4671.294;72807;0.36344479;0.36344479@72807;POINT Z (259502.569 6996386.071 103.137);5973;5027;1.433;1022805899;5200;85310609;80;3927.944
15.07.2017;2017;5006 Steinkjer;Beitstad;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1107293;;;;;;;;;;;;;;;;;;;;;324914522;2500;78697179;50;197.073
15.07.2017;2017;5046 Høylandet;Stemnet;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103337;372571;7172661;FV17 S16D1 m2494;F;V;17;16;1;False;Nei;K;MED;2493.592;578634;0.27756757;0.27756757@578634;POINT Z (372564.477 7172662.164 79.051);5973;5046;6.627;1024046305;1280;171847361;80;7624.87
15.07.2017;2017;5001 Trondheim;Væresletta;Rådyr;Ukjent;Kalv/årsunge;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1103377;278335;7040859;FV950 S1D1 m3803;F;V;950;1;1;False;Nei;K;MED;3803.079;41620;0.30340969;0.30340969@41620;POINT Z (278334.909 7040859.127 14.905);5973;5001;0.156;1024047018;10300;271779867;80;1485.801
15.07.2017;2017;5031 Malvik;Leistad;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1109628;282337;7040128;EV6 S77D1 m5690;E;V;6;77;1;False;Nei;K;MED;5690.063;72155;0.64103527;0.64103527@72155;POINT Z (282335.871 7040131.077 112.305);5973;5031;3.277;1022805481;14000;85310169;90;152.266
14.07.2017;2017;5045 Grong;150 m Nord for Mølnåa bru;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103297;370730;7148391;EV6 S97D1 m5434;E;V;6;97;1;False;Nei;K;MED;5434.0;578609;0.53987234;0.53987234@578609;POINT Z (370729.185 7148390.889 69.643);5973;5045;0.823;1022805567;2700;86973891;90;8320.824
14.07.2017;2017;5025 Røros;Nord for Håneset Camping;Elg;Hunn;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1103296;312861;6942639;FV30 S14D1 m713;F;V;30;14;1;False;Nei;K;MED;713.273;72822;0.21981911;0.21981911@72822;POINT Z (312858.213 6942620.823 630.136);5973;5025;18.39;1024045705;2300;1016365714;60;7391.628
14.07.2017;2017;5037 Levanger;Heirkrysset.;Rødrev;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1103268;319466;7073109;EV6 S85D1 m5981 KD2 m190;E;V;6;85;1;False;Nei;K;MED;5980.578;1862672;0.56579227;0.56579227@1862672;POINT Z (319467.218 7073105.146 54.384);5973;5037;4.042;1022805786;1400;1017222085;90;338.268
13.07.2017;2017;5044 Namsskogan;Brekkvasselv;Elg;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103271;405539;7192858;EV6 S103D1 m10482;E;V;6;103;1;False;Nei;K;MED;10482.065;578615;0.08883142;0.08883142@578615;POINT Z (405539.99 7192856.604 177.753);5973;5044;1.712;1022805627;1760;86973612;80;15735.96
13.07.2017;2017;5044 Namsskogan;Nordlandsporten;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1103270;422111;7220590;EV6 S106D1 m10654;E;V;6;106;1;False;Nei;K;MED;10654.332;578069;0.83375563;0.83375563@578069;POINT Z (422112.841 7220589.328 309.63);5973;5044;1.96;1022805426;1900;1016505661;60;11283.062
13.07.2017;2017;5060 Nærøysund;Yttersæthran;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1103226;349217;7202537;FV770 S3D1 m3435;F;V;770;3;1;False;Nei;K;MED;3434.511;578680;0.07277189;0.07277189@578680;POINT Z (349209.309 7202527.28 41.757);5973;5060;12.395;1024045639;770;86975024;80;24848.722
13.07.2017;2017;5054 Indre Fosen;Seter;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1126818;270961;7057876;FV755 S9D1 m8185;F;V;755;9;1;False;Nei;K;MED;8184.756;578149;0.34832912;0.34832912@578149;POINT Z (270960.898 7057875.663 25.754);5973;5054;0.352;1024045964;697;86975655;80;28148.139
12.07.2017;2017;5029 Skaun;grønnesset;Elg;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1103255;255231;7019132;FV708 S2D1 m4180;F;V;708;2;1;False;Nei;K;MED;4179.768;72318;0.13771814;0.13771814@72318;POINT Z (255230.972 7019133.255 160.939);5973;5029;1.255;1024046480;1270;85312281;80;9741.788
12.07.2017;2017;5027 Midtre Gauldal;Øverøyan;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103259;258992;6994896;EV6 S68D1 m3054;E;V;6;68;1;False;Nei;K;MED;3054.301;72807;0.22016433;0.22016433@72807;POINT Z (258989.806 6994896.396 118.372);5973;5027;2.229;1022805899;5200;85310609;80;3927.944
11.07.2017;2017;5031 Malvik;Muruvik;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1109627;292030;7040349;FV950 S3D1 m7837;F;V;950;3;1;False;Nei;K;MED;7837.217;72691;0.68119441;0.68119441@72691;POINT Z (292030.712 7040348.16 38.052);5973;5031;1.101;1024045856;5860;488293776;80;2604.745
10.07.2017;2017;5001 Trondheim;Tunnelveien Heimdal;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1103378;266625;7033153;KV7702 S1D1 m1050;K;V;7702;1;1;False;Nei;K;MED;1050.459;42656;0.75199383;0.75199383@42656;POINT Z (266625.168 7033152.91 155.562);5973;5001;0.19;1015073658;4902;85281874;60;1176.693
10.07.2017;2017;5006 Steinkjer;Vibe;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1107292;333202;7103736;FV762 S2D1 m5042;F;V;762;2;1;False;Nei;K;MED;5041.792;578661;0.59792093;0.59792093@578661;POINT Z (333201.705 7103736.822 45.576);5973;5006;0.873;1024046321;1100;86973750;80;4553.03
09.07.2017;2017;5055 Heim;Stølen;Hjort;Ukjent;Voksent dyr;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1103298;201691,0003;7022719;EV39 S8D1 m7103;E;V;39;8;1;False;Nei;K;MED;7102.768;72817;0.62110096;0.62110096@72817;POINT Z (201691.426 7022720.893 79.683);5973;5055;1.94;1022805706;2450;1016390669;80;21968.428
09.07.2017;2017;5060 Nærøysund;Rokka;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103104;350346;7202681;FV770 S3D1 m2164;F;V;770;3;1;False;Nei;K;MED;2163.796;578210;0.94238878;0.94238878@578210;POINT Z (350346.001 7202680.999 21.638);5973;5060;0.001;1024045639;770;86975024;80;24848.722
09.07.2017;2017;5056 Hitra;Ved Husvatnet;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103173;190294,0005;7063576;FV713 S9D1 m71;F;V;713;9;1;False;Nei;K;MED;71.268;72342;0.95031393;0.95031393@72342;POINT Z (190293.252 7063583.11 37.038);5973;5056;7.15;1024046363;700;137280872;80;7279.836
09.07.2017;2017;5006 Steinkjer;Dyrstad;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1107291;328449;7110146;FV17 S1D1 m1548;F;V;17;1;1;False;Nei;K;MED;1548.451;578625;0.15874548;0.15874548@578625;POINT Z (328448.941 7110145.851 59.276);5973;5006;0.16;1024047044;3800;171847511;80;3671.029
09.07.2017;2017;5035 Stjørdal;E 14, øst for Bjørngård, Hegra.;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;111111111111;1104240;308041;7043284;EV14 S3D1 m1368;E;V;14;3;1;False;Nei;K;MED;1367.977;578622;0.18065236;0.18065236@578622;POINT Z (308045.983 7043327.086 16.316);5973;5035;43.373;1022805906;3940;761648979;70;2856.168
09.07.2017;2017;5033 Tydal;Løvøya;Rådyr;Ukjent;Kalv/årsunge;Påkjørt av motorkjøretøy;Dødt på stedet;;1103189;332355;6989979;FV705 S10D1 m6316;F;V;705;10;1;False;Nei;K;MED;6316.351;72307;0.43034065;0.43034065@72307;POINT Z (332354.501 6989977.928 538.616);5973;5033;1.182;1024046039;400;85311281;80;25991.227
09.07.2017;2017;5036 Frosta;Evenhus;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1104331;285192;7054627;FV6830 S1D1 m1037;F;V;6830;1;1;False;Nei;K;MED;1037.337;578285;0.29539737;0.29539737@578285;POINT Z (285192.329 7054624.75 30.316);5973;5036;2.274;1024045687;300;86974073;60;2630.541
08.07.2017;2017;5001 Trondheim;Ranheim;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103105;278154;7040743;FV950 S1D1 m3587;F;V;950;1;1;False;Nei;K;MED;3587.224;41620;0.21972156;0.21972156@41620;POINT Z (278154.677 7040741.707 27.969);5973;5001;1.46;1024047018;10300;271779867;80;1485.801
08.07.2017;2017;5053 Inderøy;Stavran;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1107230;309048;7086170;FV755 S2D1 m7165;F;V;755;2;1;False;Nei;K;MED;7164.747;578145;0.76346141;0.76346141@578145;POINT Z (309038.68 7086185.523 111.547);5973;5053;18.106;1024046117;1600;173087512;80;6830.061
08.07.2017;2017;5031 Malvik;Stav;Rødrev;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1109626;286730;7040062;EA6 S1077D1 m12349 KD4 m64;E;A;6;1077;1;False;Nei;K;MED;12349.337;3391579;0.20765741;0.20765741@3391579;POINT Z (286730.617 7040063.658 139.897);5973;5031;1.769;;;;;
07.07.2017;2017;5054 Indre Fosen;Solem;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1103138;251945,0001;7063249;FV6370 S1D1 m2872;F;V;6370;1;1;False;Nei;K;MED;2871.757;72448;0.4065948;0.4065948@72448;POINT Z (251945.185 7063248.468 16.573);5973;5054;0.564;1024046762;300;85310391;80;7062.902
07.07.2017;2017;5021 Oppdal;Holsløkkja;Elg;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1103100;212626,0002;6951941;RV70 S3D1 m3085;R;V;70;3;1;False;Nei;K;MED;3085.31;72285;0.74392841;0.74392841@72285;POINT Z (212625.83 6951941.6 496.146);5973;5021;0.624;1022805719;2800;85311129;80;12520.797
07.07.2017;2017;5045 Grong;Farstømoen;Elg;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103093;371234;7146258;EV6 S97D1 m3223;E;V;6;97;1;False;Nei;K;MED;3223.381;578609;0.31824411;0.31824411@578609;POINT Z (371232.283 7146257.65 84.05);5973;5045;1.752;1022805567;2700;86973891;90;8320.824
07.07.2017;2017;5001 Trondheim;Granåsen, Byåsen;Rådyr;Ukjent;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1103141;265966;7036263;KV6865 S10D10 m512;K;V;6865;10;10;False;Nei;G;MED;511.527;3909549;0.25119015;0.25119015@3909549;POINT Z (265944.479 7036270.945 173.212);5973;5001;22.94;;;;;
07.07.2017;2017;5006 Steinkjer;Figgadalen i Sparbu;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1107322;329280;7098064;FV6952 S1D1 m1073;F;V;6952;1;1;False;Nei;K;MED;1073.113;578390;0.12815498;0.12815498@578390;POINT Z (329281.903 7098065.572 47.451);5973;5006;2.468;1024046652;280;86973358;80;5291.08
07.07.2017;2017;5056 Hitra;Eidsvatnet;Hjort;Hunn;Kalv/årsunge;Påkjørt av motorkjøretøy;Dødt på stedet;;1103172;199350,0004;7067714;FV714 S9D1 m7684;F;V;714;9;1;False;Nei;K;MED;7683.608;72351;0.26283216;0.26283216@72351;POINT Z (199349.766 7067713.042 38.424);5973;5056;0.986;1024045628;2600;271779838;80;4991.609
06.07.2017;2017;5007 Namsos;Toddum;Rådyr;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Funnet død etter ettersøk;;1105705;330789;7156027;FV769 S1D1 m6221;F;V;769;1;1;False;Nei;K;MED;6220.503;578672;0.20757555;0.20757555@578672;POINT Z (330800.793 7156029.465 11.679);5973;5007;12.048;1024045598;2600;264308750;80;2199.918
06.07.2017;2017;5035 Stjørdal;Fv 705 ved Sætnan.;Elg;Ukjent;Kalv/årsunge;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1103084;301099;7035697;FV705 S2D1 m290;F;V;705;2;1;False;Nei;K;MED;289.721;578126;0.06286262;0.06286262@578126;POINT Z (301095.041 7035748.778 145.154);5973;5035;51.929;1024046488;3200;86974886;80;4965.117
06.07.2017;2017;5060 Nærøysund;Kvernvika;Elg;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1102999;309737;7204038;FV770 S11D1 m5441;F;V;770;11;1;False;Nei;K;MED;5440.997;578685;0.25680096;0.25680096@578685;POINT Z (309732.957 7204042.321 27.952);5973;5060;5.918;1024046378;479;171847301;80;7560.084
06.07.2017;2017;5055 Heim;Afrikakjysten;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Ukjent utfall;;1103037;203923,0003;7032566;FV6430 S1D1 m665;F;V;6430;1;1;False;Nei;K;MED;665.254;72499;0.06702122;0.06702122@72499;POINT Z (203828.938 7032584.059 23.003);5973;5055;95.78;1024047178;1300;177610504;40;1028.515
06.07.2017;2017;5033 Tydal;Kirkvollsvollen;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1103188;337317;6985186;FV705 S11D1 m6153;F;V;705;11;1;False;Nei;K;MED;6152.539;72308;0.19732104;0.19732104@72308;POINT Z (337318.707 6985186.988 588.19);5973;5033;1.972;1024046039;400;85311281;80;25991.227
04.07.2017;2017;5057 Ørland;Vorpstykket;Rådyr;Hann;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1103042;;;;;;;;;;;;;;;;;;;;;324914522;2500;78697179;50;197.073
04.07.2017;2017;5037 Levanger;Okkenhaug;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1102916;325419;7071878;FV6878 S1D1 m8760;F;V;6878;1;1;False;Nei;K;MED;8760.109;578326;0.88423752;0.88423752@578326;POINT Z (325419.425 7071875.986 172.579);5973;5037;2.058;1024046243;650;86974049;80;2868.383
04.07.2017;2017;5057 Ørland;Melem, vallersund ;Grevling;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1103044;;;;;;;;;;;;;;;;;;;;;324914522;2500;78697179;50;197.073
04.07.2017;2017;5028 Melhus;Aungjerdet ;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1102941;264532;7009748;FV6586 S1D1 m2801;F;V;6586;1;1;False;Nei;K;MED;2801.39;72632;0.87997499;0.87997499@72632;POINT Z (264524.058 7009751.452 83.488);5973;5028;8.66;1024046646;682;85311988;80;3180.791
04.07.2017;2017;5057 Ørland;Garten;Rådyr;Hann;Ukjent;Påkjørt av motorkjøretøy;Dødt på stedet;;1103041;;;;;;;;;;;;;;;;;;;;;324914522;2500;78697179;50;197.073
04.07.2017;2017;5037 Levanger;Holmen;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1110231;308229;7078318;FV6890 S1D1 m5071;F;V;6890;1;1;False;Nei;K;MED;5070.728;578333;0.52528575;0.52528575@578333;POINT Z (308230.068 7078316.943 19.572);5973;5037;1.503;1024045820;550;86975337;80;7275.17
04.07.2017;2017;5058 Åfjord;Besaker;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1119226;273390;7132594;FV6314 S1D1 m4835;F;V;6314;1;1;False;Nei;K;MED;4835.372;72406;0.64982421;0.64982421@72406;POINT Z (273392.28 7132594.14 14.847);5973;5058;2.285;1024045531;200;85312084;50;4744.839
03.07.2017;2017;5027 Midtre Gauldal;Dyrvoll;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1103258;270180;6982603;FV6560 S3D1 m726;F;V;6560;3;1;False;Nei;K;MED;725.915;72614;0.06938228;0.06938228@72614;POINT Z (270178.855 6982602.539 449.669);5973;5027;1.234;1024045540;350;85312136;80;9602.36
03.07.2017;2017;5006 Steinkjer;Borgenfjorden;Rådyr;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Dødt på stedet;;1107336;321568;7091688;FV6948 S1D1 m6305;F;V;6948;1;1;False;Nei;K;MED;6305.437;578388;0.63869827;0.63869827@578388;POINT Z (321564.49 7091690.398 2.741);5973;5006;4.251;1024045876;400;171041478;80;10306.535
03.07.2017;2017;5034 Meråker;Sneiåsen;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1102880;340897;7033580;EV14 S7D1 m754;E;V;14;7;1;False;Nei;K;MED;754.159;578624;0.29414253;0.29414253@578624;POINT Z (340896.992 7033579.907 212.119);5973;5034;0.093;1022805783;1830;86975722;80;15371.987
