Uri;FallviltId;Kjonn;HendelsesDatoTid;UkjentTidspunkt;Latitude;Longitude;KommuneNummer;KommuneNavn;VillreinområdeNummer;VillreinområdeNavn;Arsak;TypeMotorkjøretøy;RegistrertDatoTid;EndretDatoTid;Dato;År;Kommune;Stedfesting;Art;Kjønn;Alder;Årsak;Utfall;Merkelappnummer;Fallvilt-ID;UTM33 øst;UTM33 nord;OppdatertDatoTid;vegsystemreferanse.kortform;vegkategori;fase;vegnr;strekning;delstrekning;arm;adskilte_løp;trafikantgruppe;retning;meter;veglenkesekvensid;relativPosisjon;veglenkesekvens.kortform;geometri.wkt;geometri.srid;kommune (treff);avstand_vegnettet_m;Vegobjekt_540_id;ÅDT, total;Vegobjekt_105_id;Fartsgrense;Vegobjekt_540_lengde;snow_depth;max_temperature;min_temperature;mean_temperature;total_precipitation;max_wind_speed;mean_wind_speed;max_wind_gust;precipitation_type;weather_station_id;Måned;monthly_snow_depth;monthly_mean_temperature;monthly_mean_wind_speed;HendelsesDatoTid;UkjentTidspunkt
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1325466;1325466;Hunn;2025-10-23T21:00:00;False;63.74793;8.831436;5014;Frøya;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-23T21:02:43.3178Z;2025-10-23T21:02:43.323766Z;2025-10-23;2025;5014 Frøya;;Hjort;Hunn;Voksen;PåkjørtAvMotorkjøretøy;FunnetDødEtterEttersøk;;1325466;195925.6087746746;7083625.859940287;2026-04-30T07:26:42.095532;FV714 S12D1 m5687;F;V;714.0;12.0;1.0;False;Nei;K;MED;5686.823;2324984.0;0.26063902;0.26063902@2324984;POINT Z (195930.691 7083627.604 6.964);5973.0;5014.0;5.374;;;;;;;;;;;;;;;;10;;;;2025-10-23T21:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313451;1313451;Ukjent;2025-04-20T23:20:00;False;63.354027;10.376358;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;;2025-04-26T19:48:19.911715Z;2025-04-26T19:48:20.002446Z;2025-04-20;2025;5001 Trondheim;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1313451;268791.5928837126;7033379.431000949;2026-04-30T07:26:42.095532;FV6686 S1D1 m3284;F;V;6686.0;1.0;1.0;False;Nei;K;MED;3283.795;42785.0;0.39934307;0.39934307@42785;POINT Z (268785.269 7033381.505 149.438);5973.0;5001.0;6.655;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-20T23:20:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313452;1313452;Hunn;2025-04-18T19:06:00;False;63.333225;10.481233;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-26T19:51:49.618163Z;2025-04-26T19:51:49.624821Z;2025-04-18;2025;5001 Trondheim;;Elg;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1313452;273865.9432898534;7030691.636834369;2026-04-30T07:26:42.095532;FV6680 S2D1 m1212;F;V;6680.0;2.0;1.0;False;Nei;K;MED;1212.072;72680.0;0.12393073;0.12393073@72680;POINT Z (273866.573 7030691.426 95.944);5973.0;5001.0;0.665;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-18T19:06:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313438;1313438;Hann;2025-04-26T16:00:00;False;63.352966;10.244826;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-26T14:33:30.336592Z;2025-04-26T14:33:30.348198Z;2025-04-26;2025;5001 Trondheim;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1313438;262214.39720877924;7033743.033100021;2026-04-30T07:26:42.095532;FV6654 S1D1 m4616;F;V;6654.0;1.0;1.0;False;Nei;K;MED;4616.214;42346.0;0.23135543;0.23135543@42346;POINT Z (262209.5 7033743.033 182.332);5973.0;5001.0;4.897;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-26T16:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313450;1313450;Hunn;2025-04-20T02:13:00;False;63.39708;10.533389;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-26T19:43:26.577239Z;2025-04-26T19:43:26.591759Z;2025-04-20;2025;5001 Trondheim;;Elg;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1313450;276968.72063083394;7037610.552664743;2026-04-30T07:26:42.095532;FV6660 S2D1 m4868;F;V;6660.0;2.0;1.0;False;Nei;K;MED;4868.139;42835.0;0.11101872;0.11101872@42835;POINT Z (276969.302 7037609.58 174.003);5973.0;5001.0;1.133;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-20T02:13:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313454;1313454;Ukjent;2025-03-04T19:25:00;False;63.422756;10.357744;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-26T20:00:30.081369Z;2025-04-26T20:00:30.144804Z;2025-03-04;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1313454;268416.870275971;7041089.696991516;2026-04-30T07:26:42.095532;KV7270 S1D1 m81;K;V;7270.0;1.0;1.0;False;Nei;K;MED;80.767;42567.0;0.11624588;0.11624588@42567;POINT Z (268417.045 7041089.619 126.536);5973.0;5001.0;0.192;;;;;;;;;;;;;;;;3;;;;2025-03-04T19:25:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1335338;1335338;Ukjent;2026-02-04T18:40:00;False;63.697353;8.795134;5014;Frøya;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-22T20:48:52.030615Z;2026-02-22T20:48:52.030569Z;2026-02-04;2026;5014 Frøya;;Hjort;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1335338;193592.9573626192;7078183.850555586;2026-04-30T07:26:42.095532;FV716 S4D1 m5407;F;V;716.0;4.0;1.0;False;Nei;K;MED;5407.248;72377.0;0.66965139;0.66965139@72377;POINT Z (193592.845 7078187.437 38.446);5973.0;5014.0;3.588;;;;;;;;;;;;;;;;2;;;;2026-02-04T18:40:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313459;1313459;Hunn;2025-04-26T22:27:00;False;63.425343;10.478427;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-26T20:29:49.435743Z;2025-04-26T20:29:49.565546Z;2025-04-26;2025;5001 Trondheim;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1313459;274449.9865843206;7040946.462640697;2026-04-30T07:26:42.095532;EV6 S76D1 m6109 KD2 m296;E;V;6.0;76.0;1.0;False;Nei;K;MED;6109.473;72208.0;0.4028051;0.4028051@72208;POINT Z (274452.809 7040944.346 66.629);5973.0;5001.0;3.528;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-26T22:27:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1325496;1325496;Hunn;2025-10-24T08:00:00;False;63.767056;8.762172;5014;Frøya;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-24T07:52:16.257052Z;2025-10-24T07:52:16.264548Z;2025-10-24;2025;5014 Frøya;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1325496;192727.67923967133;7086081.367697441;2026-04-30T07:26:42.095532;FV716 S1D1 m2934;F;V;716.0;1.0;1.0;False;Nei;K;MED;2934.367;72375.0;0.29672668;0.29672668@72375;POINT Z (192729.823 7086078.192 18.889);5973.0;5014.0;3.831;;;;;;;;;;;;;;;;10;;;;2025-10-24T08:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313466;1313466;Ukjent;2025-04-27T06:11:00;False;63.370296;10.345263;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;;2025-04-27T04:12:24.914252Z;2025-04-27T04:12:24.959698Z;2025-04-27;2025;5001 Trondheim;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1313466;267370.37525358854;7035301.214624203;2026-04-30T07:26:42.095532;FV6650 S2D1 m8584;F;V;6650.0;2.0;1.0;False;Nei;K;MED;8583.584;41926.0;0.08786377;0.08786377@41926;POINT Z (267371.795 7035309.589 151.396);5973.0;5001.0;8.494;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-27T06:11:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313467;1313467;Hunn;2025-04-27T05:12:00;False;63.399586;10.395275;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-27T04:15:11.964377Z;2025-04-27T04:15:11.970628Z;2025-04-27;2025;5001 Trondheim;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1313467;270101.1240617202;7038377.780193177;2026-04-30T07:26:42.095532;EV6 S76D1 m117 KD1 m310;E;V;6.0;76.0;1.0;False;Med;K;MED;117.489;72200.0;0.93253261;0.93253261@72200;POINT Z (270100.079 7038378.42 32.456);5973.0;5001.0;1.225;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-27T05:12:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313793;1313793;Hann;2025-03-11T10:20:00;False;63.350643;10.23398;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-01T19:13:48.806398Z;2025-05-01T19:13:48.811809Z;2025-03-11;2025;5001 Trondheim;;Rådyr;Hann;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1313793;261653.536493334;7033525.049014351;2026-04-30T07:26:42.095532;FV6654 S1D1 m3917;F;V;6654.0;1.0;1.0;False;Nei;K;MED;3917.339;42346.0;0.14769124;0.14769124@42346;POINT Z (261654.908 7033530.064 168.604);5973.0;5001.0;5.199;;;;;;;;;;;;;;;;3;;;;2025-03-11T10:20:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313785;1313785;Ukjent;2025-02-09T20:30:00;False;63.35501;10.250363;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-01T18:22:59.872759Z;2025-05-01T18:22:59.876624Z;2025-02-09;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1313785;262507.77670054126;7033949.7669401225;2026-04-30T07:26:42.095532;FV6654 S1D1 m5097;F;V;6654.0;1.0;1.0;False;Nei;K;MED;5096.928;42346.0;0.28874442;0.28874442@42346;POINT Z (262507.907 7033951.487 193.834);5973.0;5001.0;1.725;;;;;;;;;;;;;;;;2;;;;2025-02-09T20:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313784;1313784;Ukjent;2025-02-09T19:30:00;False;63.27787;10.450738;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-01T18:16:00.335993Z;2025-05-01T18:16:00.341113Z;2025-02-09;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1313784;271904.1674375156;7024643.495929999;2026-04-30T07:26:42.095532;FV6680 S2D1 m9063;F;V;6680.0;2.0;1.0;False;Nei;K;MED;9062.829;72680.0;0.9368;0.9368@72680;POINT Z (271906.093 7024756.443 143.012);5973.0;5001.0;112.964;;;;;;;;;;;;;;;;2;;;;2025-02-09T19:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1334528;1334528;Hunn;2026-01-21T09:30:00;False;63.683636;8.652809;5014;Frøya;;;PåkjørtAvMotorkjøretøy;Personbil;2026-02-12T07:01:31.601216Z;2026-02-12T07:01:31.601195Z;2026-01-21;2026;5014 Frøya;;Hjort;Hunn;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1334528;186430.21139734244;7077352.320046753;2026-04-30T07:26:42.095532;FV716 S3D1 m6723;F;V;716.0;3.0;1.0;False;Nei;K;MED;6723.077;72376.0;0.41557525;0.41557525@72376;POINT Z (186427.808 7077354.04 20.745);5973.0;5014.0;2.955;;;;;;;;;;;;;;;;1;;;;2026-01-21T09:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313794;1313794;Ukjent;2025-03-11T14:15:00;False;63.428593;10.483055;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;;2025-05-01T19:25:37.200564Z;2025-05-01T19:25:37.204255Z;2025-03-11;2025;5001 Trondheim;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1313794;274706.09597751324;7041291.615213391;2026-04-30T07:26:42.095532;EV6 S76D110 m642;E;V;6.0;76.0;110.0;False;Nei;G;MED;641.746;2411443.0;0.60797896;0.60797896@2411443;POINT Z (274706.198 7041291.499 60.414);5973.0;5001.0;0.154;;;;;;;;;;;;;;;;3;;;;2025-03-11T14:15:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313791;1313791;Ukjent;2025-03-10T00:14:00;False;63.442196;10.184067;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;;2025-05-01T19:00:04.920367Z;2025-05-01T19:00:04.924233Z;2025-03-10;2025;5001 Trondheim;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1313791;259927.76279030804;7043891.296173021;2026-04-30T07:26:42.095532;FV707 S1D1 m619;F;V;707.0;1.0;1.0;False;Nei;K;MED;619.424;72313.0;0.06233836;0.06233836@72313;POINT Z (259919.948 7043892.733 15.942);5973.0;5001.0;7.946;;;;;;;;;;;;;;;;3;;;;2025-03-10T00:14:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313800;1313800;Ukjent;2025-04-29T05:11:00;False;63.42304;10.550175;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-01T20:18:58.500456Z;2025-05-01T20:18:58.504384Z;2025-04-29;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1313800;278006.8107085781;7040439.511702416;2026-04-30T07:26:42.095532;PA98710 S1001D1 m81;P;A;98710.0;1001.0;1.0;False;Nei;K;MED;80.653;3394053.0;0.25169563;0.25169563@3394053;POINT Z (278008.437 7040445.5 60.98);5973.0;5001.0;6.205;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-29T05:11:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313795;1313795;Ukjent;2025-03-12T18:17:00;False;63.353676;10.479914;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-01T19:34:17.884475Z;2025-05-01T19:34:17.894732Z;2025-03-12;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1313795;273960.7132863845;7032970.753034473;2026-04-30T07:26:42.095532;KV5382 S1D1 m853;K;V;5382.0;1.0;1.0;False;Nei;K;MED;852.915;42203.0;0.15554834;0.15554834@42203;POINT Z (273964.228 7032968.695 233.621);5973.0;5001.0;4.073;;;;;;;;;;;;;;;;3;;;;2025-03-12T18:17:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313802;1313802;Ukjent;2025-04-29T04:00:00;False;63.37362;10.37894;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-01T20:28:27.56661Z;2025-05-01T20:28:27.575158Z;2025-04-29;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1313802;269077.9620775352;7035548.968069413;2026-04-30T07:26:42.095532;EV6 S75D1 m229 KD2 m453;E;V;6.0;75.0;1.0;False;Nei;K;MED;228.965;72196.0;0.78704576;0.78704576@72196;POINT Z (269063.886 7035545.822 124.556);5973.0;5001.0;14.424;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-29T04:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313797;1313797;Hunn;2025-04-15T20:00:00;False;63.35019;10.316073;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-01T19:47:47.325902Z;2025-05-01T19:47:47.33773Z;2025-04-15;2025;5001 Trondheim;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1313797;265749.752843161;7033171.801267713;2026-04-30T07:26:42.095532;FV6654 S1D1 m8966;F;V;6654.0;1.0;1.0;False;Nei;K;MED;8965.565;42346.0;0.74975177;0.74975177@42346;POINT Z (265750.581 7033173.424 162.534);5973.0;5001.0;1.822;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-15T20:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1310439;1310439;Ukjent;2025-02-17T17:52:00;False;63.43031;10.563827;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;;2025-02-24T08:16:29.998438Z;2025-02-24T08:16:30.003136Z;2025-02-17;2025;5001 Trondheim;;Rev;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;UkjentUtfall;;1310439;278743.1681772814;7041200.833586199;2026-04-30T07:26:42.095532;KV6130 S9D1 m1384;K;V;6130.0;9.0;1.0;False;Nei;K;MED;1383.868;42327.0;0.97728173;0.97728173@42327;POINT Z (278744.666 7041198.428 13.076);5973.0;5001.0;2.834;;;;;;;;;;;;;;;;2;;;;2025-02-17T17:52:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313803;1313803;Hann;2025-04-30T02:45:00;False;63.378735;10.375512;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-01T20:33:32.985364Z;2025-05-01T20:33:32.991562Z;2025-04-30;2025;5001 Trondheim;;Rådyr;Hann;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1313803;268948.0142924941;7036130.150635834;2026-04-30T07:26:42.095532;EV6 S75D1 m1062;E;V;6.0;75.0;1.0;False;Nei;K;MED;1062.48;72810.0;0.86665786;0.86665786@72810;POINT Z (268914.117 7036128.916 92.564);5973.0;5001.0;33.92;;;;;;;;;;;;;;;;4;0.0;4.35;;2025-04-30T02:45:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1314681;1314681;Hunn;2025-05-11T04:45:00;False;63.40121;10.523829;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-13T20:30:08.800087Z;2025-05-13T20:30:08.806902Z;2025-05-11;2025;5001 Trondheim;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1314681;276524.0956358495;7038103.225487729;2026-04-30T07:26:42.095532;FV6660 S2D1 m3676;F;V;6660.0;2.0;1.0;False;Nei;K;MED;3676.009;41865.0;0.83665752;0.83665752@41865;POINT Z (276527.349 7038101.863 163.318);5973.0;5001.0;3.527;;;;;;;;;;;;;;;;5;;6.5;;2025-05-11T04:45:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1314673;1314673;Ukjent;2025-05-06T08:30:00;False;63.42343;10.372262;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-13T19:56:10.893141Z;2025-05-13T19:56:10.899174Z;2025-05-06;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1314673;269145.59158941207;7041112.206100852;2026-04-30T07:26:42.095532;FV6650;F;V;6650.0;;;;;;;;3504188.0;0.48514831;0.48514831@3504188;POINT Z (269149.027 7041112.98 47.128);5973.0;5001.0;3.521;;;;;;;;;;;;;;;;5;;6.5;;2025-05-06T08:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1314676;1314676;Ukjent;2025-05-07T18:00:00;False;63.418674;10.460473;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-13T20:04:50.252605Z;2025-05-13T20:04:50.261334Z;2025-05-07;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1314676;273502.84592364787;7040268.167008384;2026-04-30T07:26:42.095532;EV6 S76D1 m5166 KD4 m201;E;V;6.0;76.0;1.0;False;Nei;K;MED;5166.266;72180.0;0.66321113;0.66321113@72180;POINT Z (273501.031 7040270.201 95.064);5973.0;5001.0;2.727;;;;;;;;;;;;;;;;5;;6.5;;2025-05-07T18:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1314678;1314678;Ukjent;2025-05-08T23:30:00;False;63.324425;10.371937;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;;2025-05-13T20:07:29.52974Z;2025-05-13T20:07:29.535101Z;2025-05-08;2025;5001 Trondheim;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1314678;268332.6558930878;7030103.50750954;2026-04-30T07:26:42.095532;FV704 S1D125 m756;F;V;704.0;1.0;125.0;False;Nei;G;MED;755.529;3374570.0;0.70274251;0.70274251@3374570;POINT Z (268330.007 7030101.15 167.495);5973.0;5001.0;3.546;;;;;;;;;;;;;;;;5;;6.5;;2025-05-08T23:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1314682;1314682;Hann;2025-05-11T13:00:00;False;63.369057;10.430119;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-05-13T20:33:52.217164Z;2025-05-13T20:33:52.224307Z;2025-05-11;2025;5001 Trondheim;;Rådyr;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1314682;271595.93281004287;7034857.981489171;2026-04-30T07:26:42.095532;PV9332 S1D1 m592;P;V;9332.0;1.0;1.0;False;Nei;K;MED;592.207;47259.0;0.47780294;0.47780294@47259;POINT Z (271554.801 7034861.316 95.892);5973.0;5001.0;41.266;;;;;;;;;;;;;;;;5;;6.5;;2025-05-11T13:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1314675;1314675;Ukjent;2025-05-06T23:30:00;False;63.359592;10.44214;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;;2025-05-13T20:01:08.980175Z;2025-05-13T20:01:08.985761Z;2025-05-06;2025;5001 Trondheim;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1314675;272120.9777552922;7033762.545714268;2026-04-30T07:26:42.095532;FV6680 S1D1 m6228;F;V;6680.0;1.0;1.0;False;Nei;K;MED;6227.89;41396.0;0.95260097;0.95260097@41396;POINT Z (272117.968 7033763.927 122.243);5973.0;5001.0;3.311;;;;;;;;;;;;;;;;5;;6.5;;2025-05-06T23:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313982;1313982;Ukjent;2025-05-04T17:15:00;False;63.44638;10.202492;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-04T19:08:05.255883Z;2025-05-04T19:08:05.264257Z;2025-05-04;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1313982;260879.87276911657;7044287.52356439;2026-04-30T07:26:42.095532;FV715 S2D1 m3185;F;V;715.0;2.0;1.0;False;Nei;K;MED;3185.115;72853.0;0.7567213;0.7567213@72853;POINT Z (260879.375 7044288.496 33.189);5973.0;5001.0;1.093;;;;;;;;;;;;;;;;5;;6.5;;2025-05-04T17:15:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1315068;1315068;Hunn;2025-05-17T01:35:00;False;63.370884;10.364045;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-18T09:11:12.838209Z;2025-05-18T20:19:50.576541Z;2025-05-17;2025;5001 Trondheim;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1315068;268312.5515908422;7035298.511672243;2026-04-30T07:26:42.095532;FV6650 S2D1 m9527;F;V;6650.0;2.0;1.0;False;Nei;K;MED;9527.394;41926.0;0.99281906;0.99281906@41926;POINT Z (268312.445 7035297.738 120.048);5973.0;5001.0;0.781;;;;;;;;;;;;;;;;5;;6.5;;2025-05-17T01:35:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1315066;1315066;Ukjent;2025-05-16T16:15:00;False;63.411907;10.376624;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-18T09:08:55.070901Z;2025-05-18T09:13:55.666138Z;2025-05-16;2025;5001 Trondheim;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1315066;269270.2324199557;7039815.056213792;2026-04-30T07:26:42.095532;KV1184 S1D1 m443;K;V;1184.0;1.0;1.0;False;Nei;K;MED;442.85;41411.0;0.86481497;0.86481497@41411;POINT Z (269268.347 7039812.794 57.755);5973.0;5001.0;2.945;;;;;;;;;;;;;;;;5;;6.5;;2025-05-16T16:15:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1315325;1315325;Hunn;2025-05-20T04:00:00;False;63.377678;10.374945;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-20T03:24:16.642401Z;2025-05-20T03:24:16.649451Z;2025-05-20;2025;5001 Trondheim;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1315325;268911.2213275146;7036014.652424511;2026-04-30T07:26:42.095532;EV6 S75D1 m950;E;V;6.0;75.0;1.0;False;Nei;K;MED;949.755;72810.0;0.85512232;0.85512232@72810;POINT Z (268924.518 7036016.716 98.665);5973.0;5001.0;13.456;;;;;;;;;;;;;;;;5;;6.5;;2025-05-20T04:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1315062;1315062;Hunn;2025-05-14T23:30:00;False;63.337135;10.474557;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-18T08:56:13.40837Z;2025-05-18T08:56:13.415286Z;2025-05-14;2025;5001 Trondheim;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1315062;273563.02695776697;7031150.06884446;2026-04-30T07:26:42.095532;FV6680 S2D1 m557;F;V;6680.0;2.0;1.0;False;Nei;K;MED;557.142;72680.0;0.05667517;0.05667517@72680;POINT Z (273562.262 7031149.75 91.041);5973.0;5001.0;0.828;;;;;;;;;;;;;;;;5;;6.5;;2025-05-14T23:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1315064;1315064;Ukjent;2025-05-15T23:40:00;False;63.313446;10.436791;5001;Trondheim;;;PåkjørtAvMotorkjøretøy;;2025-05-18T09:01:45.755723Z;2025-05-18T09:01:45.760969Z;2025-05-15;2025;5001 Trondheim;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1315064;271487.8489928984;7028649.643522506;2026-04-30T07:26:42.095532;FV6694 S1D1 m346;F;V;6694.0;1.0;1.0;False;Nei;K;MED;346.427;72681.0;0.14363809;0.14363809@72681;POINT Z (271487.954 7028650.169 163.121);5973.0;5001.0;0.536;;;;;;;;;;;;;;;;5;;6.5;;2025-05-15T23:40:00;false
