Dato;År;Kommune;Stedfesting;Art;Kjønn;Alder;Årsak;Utfall;Merkelappnummer;Fallvilt-ID;UTM33 øst;UTM33 nord;vegsystemreferanse.kortform;vegkategori;fase;vegnr;strekning;delstrekning;arm;adskilte_løp;trafikantgruppe;retning;meter;veglenkesekvensid;relativPosisjon;veglenkesekvens.kortform;geometri.wkt;geometri.srid;kommune (treff);avstand_vegnettet_m;Vegobjekt_540_id;ÅDT, total;Vegobjekt_105_id;Fartsgrense;Vegobjekt_540_lengde;snow_depth;max_temperature;min_temperature;mean_temperature;total_precipitation;max_wind_speed;mean_wind_speed;max_wind_gust;precipitation_type;weather_station_id;Måned;monthly_snow_depth;monthly_mean_temperature;monthly_mean_wind_speed
2025-01-08;2025;5060 Nærøysund;Rødseidet;Elg;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1307260;341361,215;7204469,78;FV7104 S1D1 m5113;F;V;7104.0;1.0;1.0;False;Nei;K;MED;5113.194;578513.0;0.53558057;0.53558057@578513;POINT Z (341346.673 7204467.653 31.919);5973.0;5060.0;14.697;1024047062.0;400.0;171847877.0;80.0;5269.628;;-4.9 degC;-7 degC;-5.8;;11.1 m/s;7.6;15.6 m/s;;SN72580;1;;-2.29;4.5
2025-01-08;2025;5007 Namsos;okstøla;Rådyr;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1306850;315645,5714;7151432,876;PV25201 S2D1 m114;P;V;25201.0;2.0;1.0;False;Nei;K;MED;113.921;3111272.0;0.45926348;0.45926348@3111272;POINT Z (315622.806 7151473.768 41.012);5973.0;5007.0;46.802;;;910823335.0;50.0;;34.0;;;;0 mm;;;;;SN75020;1;23.727272727272727;-3.02;
2025-01-08;2025;5001 Trondheim;Leiråkervegen;Elg;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1307572;274457,1433;7031924,654;KV9014 S1D1 m686;K;V;9014.0;1.0;1.0;False;Nei;K;MED;686.493;42855.0;0.40522004;0.40522004@42855;POINT Z (274458.089 7031921.835 137.042);5973.0;5001.0;2.973;;;85281481.0;80.0;;;;;-13.1;;;;;;SN67153;1;;-0.9923076923076923;
2025-01-08;2025;5055 Heim;Rapbakken;Hjort;Ukjent;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1308410;207283,8085;7039459,037;FV6430 S1D1 m9712;F;V;6430.0;1.0;1.0;False;Nei;K;MED;9711.749;72499.0;0.97857816;0.97857816@72499;POINT Z (207285.038 7039458.018 3.479);5973.0;5055.0;1.596;1024045805.0;600.0;85312255.0;80.0;9827.572;;-2.3 degC;-5.7 degC;-3.0;;7.3 m/s;4.3;13.6 m/s;;SN65451;1;26.2;0.55;4.35
2025-01-19;2025;5055 Heim;Bjørndalen;Hjort;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1308423;160800,9872;7011375,294;EV39 S15D1 m4650;E;V;39.0;15.0;1.0;False;Nei;K;MOT;4650.132;249534.0;0.27168911;0.27168911@249534;POINT Z (160800.435 7011372.897 6.196);5973.0;5055.0;2.46;1022805395.0;2080.0;80511698.0;80.0;5924.542;;;;;;;;;;;1;26.2;0.55;4.35
2025-01-08;2025;5038 Verdal;Skjørholm-Haukåa;Elg;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1308815;331106,395;7082499,409;FV6914 S1D1 m2811;F;V;6914.0;1.0;1.0;False;Nei;K;MED;2811.433;578698.0;0.2831054;0.2831054@578698;POINT Z (331091.338 7082505.517 76.932);5973.0;5038.0;16.249;1024045629.0;260.0;86973207.0;80.0;12748.038;34.0;;;;0 mm;;;;;SN70820;1;36.125;-15.2;
2025-01-08;2025;5060 Nærøysund;Fikkan;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1307265;325895,2519;7193594,299;FV769 S9D1 m7715;F;V;769.0;9.0;1.0;False;Nei;K;MED;7714.986;578204.0;0.67667153;0.67667153@578204;POINT Z (325889.058 7193596.152 12.458);5973.0;5060.0;6.465;1024046194.0;800.0;264597622.0;60.0;2089.863;;;;-4.1;;;;;;SN75190;1;;-2.29;4.5
2025-01-08;2025;5006 Steinkjer;7  saugestad;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1307664;319648,1906;7112151,831;FV720 S12D1 m6407;F;V;720.0;12.0;1.0;False;Nei;K;MOT;6406.654;2797857.0;0.28906896;0.28906896@2797857;POINT Z (319650.14 7112145.264 31.485);5973.0;5006.0;6.85;1024045934.0;1300.0;1007910708.0;80.0;6477.329;;;;-8.3;;;;;;SN69640;1;26.25;-2.7526315789473688;
2025-01-07;2025;5031 Malvik;Vuluveien;Rådyr;Hann;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet på stedet;;1306706;286473,3075;7039603,893;KV1442 S1D1 m2336;K;V;1442.0;1.0;1.0;False;Nei;K;MED;2335.935;45123.0;0.5855326;0.5855326@45123;POINT Z (286473.569 7039600.93 181.078);5973.0;5031.0;2.975;;;85288170.0;50.0;;;-3.1 degC;-7 degC;-6.9;;4.1 m/s;2.6;;;SN69655;1;;-2.6500000000000004;1.475
2025-01-07;2025;5047 Overhalla;Galguften;Elg;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1306733;362926,74;7160750,718;FV17 S14D1 m1650;F;V;17.0;14.0;1.0;False;Nei;K;MED;1650.485;578102.0;0.37772617;0.37772617@578102;POINT Z (362921.703 7160782.408 11.466);5973.0;5047.0;32.087;1024046436.0;1400.0;86975170.0;80.0;10981.896;54.0;;;;0.1 mm;;;;;SN70930;1;51.833333333333336;-3.6;
2025-01-07;2025;5047 Overhalla;Galguften;Elg;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1306732;362697,942;7160693,537;FV17 S14D1 m1406;F;V;17.0;14.0;1.0;False;Nei;K;MED;1406.478;578102.0;0.35303505;0.35303505@578102;POINT Z (362699.048 7160692.319 12.101);5973.0;5047.0;1.646;1024046436.0;1400.0;86975170.0;80.0;10981.896;54.0;;;;0.1 mm;;;;;SN70930;1;51.833333333333336;-3.6;
2025-01-07;2025;5046 Høylandet;Overhalla 33W 362915 7160781;Elg;Hann;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1317098;364071,3808;7161222,063;FV17 S14D1 m2963;F;V;17.0;14.0;1.0;False;Nei;K;MED;2963.072;578102.0;0.51055051;0.51055051@578102;POINT Z (364071.726 7161221.476 11.46);5973.0;5046.0;0.681;1024046436.0;1400.0;86975170.0;80.0;10981.896;54.0;;;;0.1 mm;;;;;SN70930;1;30.5;-6.4;
2025-01-07;2025;5054 Indre Fosen;Hasselvikveien;Rådyr;Hunn;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet på stedet;;1306727;244765,9801;7063845,04;FV718 S2D1 m2466;F;V;718.0;2.0;1.0;False;Nei;K;MED;2465.503;72383.0;0.0096985;0.0096985@72383;POINT Z (244767.186 7063845.398 74.263);5973.0;5054.0;1.258;1024045535.0;836.0;85311487.0;80.0;9080.333;;-2.9 degC;-6.8 degC;-6.6;;5.8 m/s;4.0;;;SN71320;1;20.0;-3.1478260869565218;3.8818181818181823
2025-01-07;2025;5054 Indre Fosen;Bakøy;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1306749;256546,7262;7065853,19;FV720 S3D1 m5722;F;V;720.0;3.0;1.0;False;Nei;K;MED;5722.214;72361.0;0.45379861;0.45379861@72361;POINT Z (256547.702 7065851.532 21.27);5973.0;5054.0;1.924;1024045591.0;927.0;85312221.0;80.0;3323.148;;-2.9 degC;-6.8 degC;-6.6;;5.8 m/s;4.0;;;SN71320;1;20.0;-3.1478260869565218;3.8818181818181823
2025-01-07;2025;5032 Selbu;Røet;Elg;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1306796;303402,7214;7024908,138;FV705 S3D1 m5323;F;V;705.0;3.0;1.0;False;Nei;K;MED;5323.166;72302.0;0.53453492;0.53453492@72302;POINT Z (303388.7 7024914.534 209.101);5973.0;5032.0;15.412;1024046458.0;2270.0;85312315.0;80.0;10346.318;19.0;-3.5 degC;-10 degC;-9.0;0 mm;11.1 m/s;5.9;15.1 m/s;;SN69100;1;29.2825;-7.800000000000001;3.1750000000000003
2025-01-07;2025;5054 Indre Fosen;FV755 v/Hoven;Rådyr;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1306613;279665,9422;7062992,685;FV755 S8D1 m5233;F;V;755.0;8.0;1.0;False;Nei;K;MED;5232.693;578148.0;0.13609226;0.13609226@578148;POINT Z (279666.086 7062995.029 10.467);5973.0;5054.0;2.348;1024045964.0;697.0;86975657.0;80.0;28148.139;;-2.9 degC;-6.8 degC;-6.6;;5.8 m/s;4.0;;;SN71320;1;20.0;-3.1478260869565218;3.8818181818181823
2025-01-07;2025;5055 Heim;Bjørknesset;Hjort;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1308409;188420,7524;7021504,53;EV39 S10D1 m4471;E;V;39.0;10.0;1.0;False;Nei;K;MED;4471.066;1842130.0;0.47301677;0.47301677@1842130;POINT Z (188420.181 7021509.893 13.84);5973.0;5055.0;5.393;1022805916.0;1660.0;249826618.0;80.0;9285.324;57.0;;;;0.8 mm;;;;;SN65230;1;26.2;0.55;4.35
2025-01-07;2025;5059 Orkland;Selbekken, Agdenes;Hjort;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;100000487432.0;1306622;243279,0957;7051234,161;FV710 S3D1 m8394;F;V;710.0;3.0;1.0;False;Nei;K;MED;8394.244;72328.0;0.08699161;0.08699161@72328;POINT Z (243277.936 7051233.278 28.479);5973.0;5059.0;1.458;1024045895.0;1490.0;85309975.0;60.0;19621.303;;-2.9 degC;-6.8 degC;-6.6;;5.8 m/s;4.0;;;SN71320;1;;-1.9;2.909090909090909
2025-01-07;2025;5055 Heim;Eide;Hjort;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1308407;200679,1121;7025472,551;FV680 S17D1 m5706;F;V;680.0;17.0;1.0;False;Nei;K;MOT;5706.07;72288.0;0.28071323;0.28071323@72288;POINT Z (200681.969 7025472.421 17.56);5973.0;5055.0;2.86;1024045894.0;1580.0;85312350.0;60.0;11332.075;57.0;;;;0.8 mm;;;;;SN65230;1;26.2;0.55;4.35
2025-01-07;2025;5054 Indre Fosen;Modalsveien;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1306750;253782,3574;7061730,059;FV720 S2D1 m6401;F;V;720.0;2.0;1.0;False;Nei;K;MED;6400.895;72855.0;0.6496293;0.6496293@72855;POINT Z (253782.634 7061729.503 30.329);5973.0;5054.0;0.621;1024046188.0;1000.0;85312225.0;80.0;2156.4;;-2.9 degC;-6.8 degC;-6.6;;5.8 m/s;4.0;;;SN71320;1;20.0;-3.1478260869565218;3.8818181818181823
2025-01-07;2025;5032 Selbu;Granby;Rådyr;Hunn;Kalv/årsunge;Påkjørt av motorkjøretøy;Avlivet på stedet;;1306606;303299,8069;7021541,496;FV705 S3D1 m9082;F;V;705.0;3.0;1.0;False;Nei;K;MED;9082.162;72302.0;0.91023652;0.91023652@72302;POINT Z (303302.407 7021542.259 171.781);5973.0;5032.0;2.71;1024046063.0;2300.0;85310934.0;70.0;4074.77;19.0;-3.5 degC;-10 degC;-9.0;0 mm;11.1 m/s;5.9;15.1 m/s;;SN69100;1;29.2825;-7.800000000000001;3.1750000000000003
2025-01-07;2025;5038 Verdal;Bruheim- Leksdalen;Elg;Ukjent;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1308814;333937,6752;7088372,067;FV759 S2D1 m5432;F;V;759.0;2.0;1.0;False;Nei;K;MED;5431.885;578658.0;0.40111815;0.40111815@578658;POINT Z (333936.51 7088371.786 72.298);5973.0;5038.0;1.199;1024045993.0;600.0;86975647.0;80.0;12401.544;51.0;;;;0 mm;;;;;SN70820;1;36.125;-15.2;
2025-01-07;2025;5054 Indre Fosen;Kong Inges Vei ( Flata);Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1306605;248451,236;7057040,248;FV717 S1D1 m3195;F;V;717.0;1.0;1.0;False;Nei;K;MED;3194.902;3347043.0;0.41281215;0.41281215@3347043;POINT Z (248451.22 7057040.25 17.876);5973.0;5054.0;0.016;1024045655.0;1580.0;1017167033.0;80.0;4048.66;;-2.9 degC;-6.8 degC;-6.6;;5.8 m/s;4.0;;;SN71320;1;20.0;-3.1478260869565218;3.8818181818181823
2025-01-07;2025;5054 Indre Fosen;Grønningsveien;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1306680;247969,5625;7052711,807;FV717 S1D1 m7878;F;V;717.0;1.0;1.0;False;Nei;K;MED;7877.783;72378.0;0.95640825;0.95640825@72378;POINT Z (247970.291 7052712.415 118.879);5973.0;5054.0;0.949;1024046131.0;1500.0;85312202.0;80.0;4661.94;;-2.9 degC;-6.8 degC;-6.6;;5.8 m/s;4.0;;;SN71320;1;20.0;-3.1478260869565218;3.8818181818181823
2025-01-07;2025;5035 Stjørdal;Elvran;Elg;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Avlivet etter ettersøk;;1306708;302936,2434;7035567,647;FV705 S2D1 m2154;F;V;705.0;2.0;1.0;False;Nei;K;MED;2154.064;578126.0;0.26096084;0.26096084@578126;POINT Z (302936.677 7035571.624 146.42);5973.0;5035.0;4.001;1024046488.0;3200.0;130465662.0;60.0;4965.117;19.0;-3.5 degC;-10 degC;-9.0;0 mm;11.1 m/s;5.9;15.1 m/s;;SN69100;1;13.0;0.4933333333333333;2.94
2025-01-08;2025;5035 Stjørdal;Einang;Elg;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1306840;310660,2841;7041638,923;EV14 S3D1 m4785;E;V;14.0;3.0;1.0;False;Nei;K;MED;4785.065;578622.0;0.53700708;0.53700708@578622;POINT Z (310655.121 7041638.649 25.247);5973.0;5035.0;5.171;1022805828.0;3400.0;761648980.0;70.0;5231.93;32.0;-5.1 degC;-13.2 degC;-6.1;0 mm;5.9 m/s;2.7;9.1 m/s;;SN69100;1;13.0;0.4933333333333333;2.94
2025-01-07;2025;5006 Steinkjer;7 tua;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1307666;303728,1249;7097016,391;FV720 S9D1 m5122;F;V;720.0;9.0;1.0;False;Nei;K;MOT;5121.582;578135.0;0.52916587;0.52916587@578135;POINT Z (303729.693 7097013.779 12.061);5973.0;5006.0;3.047;1024046357.0;120.0;86974800.0;80.0;34257.803;;;;-7.5;;;;;;SN71230;1;26.25;-2.7526315789473688;
2025-01-07;2025;5057 Ørland;Brandvikveien;Rådyr;Hann;Ungdyr;Påkjørt av motorkjøretøy;Avlivet på stedet;;1306621;240219,624;7081652,621;FV6356 S1D1 m1525;F;V;6356.0;1.0;1.0;False;Nei;K;MED;1525.101;72439.0;0.15247146;0.15247146@72439;POINT Z (240219.622 7081652.626 31.268);5973.0;5057.0;0.006;1024045906.0;400.0;177610134.0;60.0;16390.732;25.0;-1.8 degC;-3.9 degC;-4.3;0 mm;18.5 m/s;13.0;25.3 m/s;;SN71550;1;15.833333333333334;-0.5888888888888889;7.088888888888889
2025-01-07;2025;5001 Trondheim;stokkanhaugen;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1307574;274473,0822;7039237,185;FV6660 S2D1 m856;F;V;6660.0;2.0;1.0;False;Nei;K;MED;856.306;41864.0;0.82390817;0.82390817@41864;POINT Z (274472.924 7039238.347 152.292);5973.0;5001.0;1.172;1024046093.0;4100.0;85283050.0;40.0;189.847;;;;-4.0;;;;;;SN67153;1;;-0.9923076923076923;
2025-01-07;2025;5058 Åfjord;715 Austdalsveien;Rådyr;Ukjent;Voksent dyr;Påkjørt av motorkjøretøy;Observert – antatt uskadd;;1306608;265925,3651;7098582,552;FV715 S11D1 m7215;F;V;715.0;11.0;1.0;False;Nei;K;MED;7215.437;1700473.0;0.6362074;0.6362074@1700473;POINT Z (265924.971 7098582.615 8.143);5973.0;5058.0;0.399;1024046627.0;1520.0;182967014.0;80.0;4701.28;;;;-6.6;;;;;;SN71385;1;22.5;-2.6363636363636362;6.199999999999999
2025-01-07;2025;5054 Indre Fosen;Kristian p. Bergs vei.;Rådyr;Hunn;Ungdyr;Påkjørt av motorkjøretøy;Dødt på stedet;;1306705;249056,7485;7057229,503;FV6368 S1D1 m6315;F;V;6368.0;1.0;1.0;False;Nei;K;MED;6314.92;72447.0;0.77194964;0.77194964@72447;POINT Z (249051.847 7057235.35 22.68);5973.0;5054.0;7.629;1024046995.0;300.0;85309928.0;80.0;6589.197;;-2.9 degC;-6.8 degC;-6.6;;5.8 m/s;4.0;;;SN71320;1;20.0;-3.1478260869565218;3.8818181818181823
2025-01-06;2025;5057 Ørland;karlestranda;Elg;Hunn;Voksent dyr;Påkjørt av motorkjøretøy;Funnet død etter ettersøk;;1308383;242099,6262;7081843,349;FV721 S1D1 m2524;F;V;721.0;1.0;1.0;False;Nei;K;MED;2524.218;72389.0;0.26167508;0.26167508@72389;POINT Z (242100.171 7081847.554 9.72);5973.0;5057.0;4.24;1024046590.0;2300.0;85312178.0;60.0;2192.889;25.0;-2.7 degC;-8.3 degC;-2.8;0.1 mm;10.1 m/s;6.0;12 m/s;;SN71550;1;15.833333333333334;-0.5888888888888889;7.088888888888889
2025-01-06;2025;5057 Ørland;Gjølga;Rådyr;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1306620;253248,4928;7082878,252;FV710 S10D1 m10490;F;V;710.0;10.0;1.0;False;Nei;K;MED;10489.572;72332.0;0.09260601;0.09260601@72332;POINT Z (253248.053 7082879.77 56.125);5973.0;5057.0;1.581;1024045748.0;2040.0;85312260.0;60.0;11100.656;25.0;-2.7 degC;-8.3 degC;-2.8;0.1 mm;10.1 m/s;6.0;12 m/s;;SN71550;1;15.833333333333334;-0.5888888888888889;7.088888888888889
2025-01-06;2025;5057 Ørland;gjølga;Hjortedyr - ikke artsbestemt;Ukjent;Ukjent;Påkjørt av motorkjøretøy;Ettersøk avsluttet - ikke funnet;;1308373;253177,4983;7082858,781;FV710 S10D1 m10417;F;V;710.0;10.0;1.0;False;Nei;K;MED;10417.25;72332.0;0.08496634;0.08496634@72332;POINT Z (253177.182 7082866.954 56.042);5973.0;5057.0;8.18;1024045748.0;2040.0;85312260.0;60.0;11100.656;25.0;-2.7 degC;-8.3 degC;-2.8;0.1 mm;10.1 m/s;6.0;12 m/s;;SN71550;1;15.833333333333334;-0.5888888888888889;7.088888888888889
